,time,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Hot_Water_Flow_Temperature,Internal_Air_Temperature,ssrd_J_m2_30min,t2m_°C
83,2021-06-06 04:30:00,0.021000000000000713,0.13199999999983092,0.011000000000024102,10.906666666666666,29.860666666666667,29.584666666666667,,17.5,104160.0,10.575891113281273
84,2021-06-06 05:00:00,0.021000000000000796,0.20800000000008367,0.05299999999999727,11.526666666666667,26.392,25.81,,17.56,104160.0,10.586450195312523
85,2021-06-06 05:30:00,0.0199999999999996,1.725999999999889,0.353999999999985,12.226666666666667,31.882,29.52,,17.544,303040.0,10.786889648437523
86,2021-06-06 06:00:00,0.021000000000000796,0.12000000000011468,0.011000000000024102,12.81,28.858666666666668,28.598666666666666,,17.628666666666668,303040.0,10.987329101562523
87,2021-06-06 06:30:00,0.01999999999999963,1.8679999999999382,0.40699999999998404,13.26,32.839333333333336,30.067333333333334,,17.83,528704.0,11.436975097656273
88,2021-06-06 07:00:00,0.0010000000000011666,0.010999999999967258,0.004999999999993676,13.733333333333333,31.262666666666668,31.541999999999998,,18.096666666666668,528704.0,11.886621093750023
89,2021-06-06 07:30:00,0.0,0.0,0.004000000000017323,14.233333333333333,28.505333333333333,30.227333333333334,,18.136666666666667,796096.0,12.260888671875023
90,2021-06-06 08:00:00,0.0,0.0,0.004999999999997229,14.593333333333334,27.064666666666668,29.835333333333335,,18.003333333333334,796096.0,12.635156250000023
91,2021-06-06 08:30:00,0.0,0.0,0.004000000000019099,14.793333333333333,26.384,29.139999999999997,,17.936666666666667,1045632.0,13.012597656250023
92,2021-06-06 09:00:00,0.0,0.0,0.004999999999997229,15.156666666666666,25.745333333333335,28.378666666666668,,17.783333333333335,1045632.0,13.390039062500023
93,2021-06-06 09:30:00,0.0,0.0,0.003999999999958703,15.706666666666667,25.684,27.623333333333335,,17.77,1223808.0,13.806909179687523
94,2021-06-06 10:00:00,0.0,0.0,0.004999999999997229,16.303333333333335,25.900666666666666,27.028666666666666,,17.683333333333334,1223808.0,14.223779296875023
95,2021-06-06 10:30:00,0.0,0.0,0.004000000000019099,16.953333333333333,26.158666666666665,26.59,,17.67,1317920.0,14.595727539062523
96,2021-06-06 11:00:00,0.0,0.0,0.0049999999999954525,17.323333333333334,26.311333333333334,26.284,,17.88,1317920.0,14.967675781250023
97,2021-06-06 11:30:00,0.0,0.0,0.004000000000019099,17.373333333333335,26.471333333333334,26.016000000000002,,18.016666666666666,1307648.0,15.200952148437523
98,2021-06-06 12:00:00,0.0,0.0,0.0049999999999954525,17.446666666666665,26.54866666666667,25.827333333333332,,18.09,1307648.0,15.434228515625023
99,2021-06-06 12:30:00,0.0,0.0,0.004000000000017323,17.546666666666667,26.664666666666665,25.687333333333335,,18.126666666666665,1243616.0,15.582666015625023
100,2021-06-06 13:00:00,0.0,0.0,0.004999999999997229,17.716666666666665,26.69,25.562,,18.2,1243616.0,15.731103515625023
101,2021-06-06 13:30:00,0.0,0.0,0.003999999999964032,17.966666666666665,26.675333333333334,25.449333333333335,,18.134,1139136.0,15.847314453125023
102,2021-06-06 14:00:00,0.0,0.0,0.004000000000017323,18.263333333333332,26.63,25.358666666666668,,18.09,1139136.0,15.963525390625023
103,2021-06-06 14:30:00,0.0,0.0,0.004999999999993676,18.613333333333333,26.55933333333333,25.266666666666666,,18.137999999999998,1014368.0,16.064599609375023
104,2021-06-06 15:00:00,0.0,0.0,0.004000000000020876,18.73,26.486,25.184,,18.17,1014368.0,16.165673828125023
105,2021-06-06 15:30:00,0.0,0.0,0.0049999999999954525,18.58,26.401999999999997,25.092666666666666,,18.083333333333332,873184.0,16.155786132812523
106,2021-06-06 16:00:00,0.0,0.0,0.004000000000020876,18.453333333333333,26.301333333333332,25.033333333333335,,18.07,873184.0,16.145898437500023
107,2021-06-06 16:30:00,0.0,0.0,0.004999999999993676,18.353333333333335,26.262666666666668,24.979333333333333,,18.096,775008.0,16.085839843750023
108,2021-06-06 17:00:00,0.0,0.0,0.003999999999962256,18.16,26.206,24.910666666666668,,18.1,775008.0,16.025781250000023
109,2021-06-06 17:30:00,0.0,0.0,0.0049999999999954525,17.86,26.128,24.84,,18.152,564320.0,15.803369140625023
110,2021-06-06 18:00:00,0.0,0.0,0.004000000000019099,17.279999999999998,26.036,24.77266666666667,,18.16,564320.0,15.580957031250023
111,2021-06-06 18:30:00,0.0,0.0,0.004999999999997229,16.38,25.957333333333334,24.679333333333332,,18.099333333333334,308288.0,15.673608398437523
112,2021-06-06 19:00:00,0.0,0.0,0.004000000000017323,15.41,25.91866666666667,24.598666666666666,,17.99,308288.0,15.766259765625023
113,2021-06-06 19:30:00,0.0,0.0,0.004999999999993676,14.360000000000001,25.88,24.492,,17.85,144192.0,15.402368164062523
114,2021-06-06 20:00:00,0.0,0.0,0.003999999999964032,13.566666666666666,25.801333333333332,24.384,,17.651999999999997,144192.0,15.038476562500023
115,2021-06-06 20:30:00,0.0,0.0,0.005000000000052296,13.066666666666666,25.706666666666667,24.275333333333332,,17.56,21120.0,14.387841796875023
116,2021-06-06 21:00:00,0.0,0.0,0.003999999999962256,12.566666666666666,25.638666666666666,24.146,,17.738666666666667,21120.0,13.737207031250023
117,2021-06-06 21:30:00,0.0,0.0,0.004999999999993676,12.066666666666666,25.622,23.965333333333334,,17.83,0.0,12.749291992187523
118,2021-06-06 22:00:00,0.0,0.0,0.004000000000020876,11.263333333333332,25.537333333333333,23.77266666666667,,17.89,0.0,11.761376953125023
119,2021-06-06 22:30:00,0.0,0.0,0.004000000000019099,10.113333333333333,25.525333333333332,23.550666666666665,,17.918,0.0,11.512231445312523
120,2021-06-06 23:00:00,0.0,0.0,0.004999999999997229,9.803333333333335,25.483333333333334,23.261333333333333,,17.96,0.0,11.263085937500023
121,2021-06-06 23:30:00,0.0,0.0,0.003999999999958703,10.453333333333335,25.455333333333332,22.987333333333332,,17.952,0.0,11.170068359375023
122,2021-06-07 00:00:00,0.0,0.0,0.004999999999997229,10.776666666666667,25.48,22.624000000000002,,17.94,0.0,11.077050781250023
123,2021-06-07 00:30:00,0.0,0.0,0.004000000000019099,10.726666666666667,25.520666666666667,22.315333333333335,,17.92,0.0,11.010400390625023
124,2021-06-07 01:00:00,0.0,0.0,0.0049999999999954525,10.676666666666668,25.579333333333334,21.99866666666667,,17.89,0.0,10.943750000000023
125,2021-06-07 01:30:00,0.0,0.0,0.004000000000019099,10.626666666666667,25.612000000000002,21.729333333333333,,17.878,0.0,10.923242187500023
126,2021-06-07 02:00:00,0.0,0.0,0.0049999999999954525,10.32,25.555999999999997,21.563333333333333,,17.86,0.0,10.902734375000023
127,2021-06-07 02:30:00,0.0,1.3330000000000837,0.598000000000015,9.72,25.53,35.38333333333333,40.05769230769231,17.851999999999997,0.0,10.937646484375023
128,2021-06-07 03:00:00,0.0,0.58199999999988,0.25499999999999545,9.726666666666667,49.23555555555556,47.79933333333334,54.18833333333333,17.84,0.0,10.972558593750023
129,2021-06-07 03:30:00,0.0,0.0,0.004999999999993676,10.426666666666668,43.57857142857143,37.651428571428575,,17.84,3872.0,10.901391601562523
130,2021-06-07 04:00:00,0.0,0.0,0.004000000000017323,11.033333333333333,37.86266666666666,32.233333333333334,,17.84,3872.0,10.830224609375023
