run,peak_electricity_kw,demand_target,source_columns,source_file,cumulative_avg_peak_kw
190,790.1362483413344,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_190.csv,791.3636995918157
191,804.9167407372452,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_191.csv,791.4346579224201
192,766.6508900319342,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_192.csv,791.3055757979904
193,793.7588071112292,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_193.csv,791.3182868410642
194,780.1605146622619,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_194.csv,791.2607725514827
195,813.1627457484676,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_195.csv,791.3730903627493
196,769.8449904327805,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_196.csv,791.2632531182087
197,792.2396120075445,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_197.csv,791.2682092547027
198,792.6862198515428,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_198.csv,791.2753709243838
199,804.1046142857145,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_199.csv,791.3398394839885
200,834.7227095238094,Aggregated,all_elec_kw_columns,E:\GitHubProjects\LV network\Output Data\Convergence Plot\mc_run_200.csv,791.5567538341876
