ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.4,0.4,0.1,0.5,True,147,59,59,15,73,500,245.80938720703125,10.452481269836426,245.33712768554688,259.46527099609375,263.75099792480466,285.10028076171875,214.2583770751953
0.4,0.4,0.15000000000000002,0.44999999999999996,True,147,59,59,22,66,500,259.3206787109375,10.991150856018066,257.8283233642578,274.12464904785156,279.35533752441404,296.3894958496094,228.06610107421875
0.4,0.4,0.2,0.39999999999999997,True,147,59,59,29,59,500,271.9341125488281,10.20841121673584,271.2418518066406,284.9498016357422,288.5099594116211,305.1777038574219,242.86962890625
0.4,0.4,0.25,0.35,True,147,59,59,37,51,500,288.0981750488281,11.389694213867188,287.02252197265625,303.4559722900391,308.9967727661133,320.5157775878906,260.06719970703125
0.4,0.4,0.30000000000000004,0.29999999999999993,True,147,59,59,44,44,500,302.2694091796875,11.164870262145996,301.45654296875,316.4128112792969,321.7184173583984,339.9988098144531,272.3427429199219
0.4,0.4,0.35000000000000003,0.24999999999999994,True,147,59,59,51,37,500,317.33343505859375,10.83887767791748,316.6963195800781,332.0055236816406,336.3767379760742,349.56475830078125,288.864501953125
0.4,0.4,0.4,0.19999999999999996,True,147,59,59,59,29,500,332.651611328125,11.7957181930542,331.2046356201172,348.99529724121095,354.42355499267575,377.7600402832031,303.90069580078125
0.4,0.4,0.45,0.14999999999999997,True,147,59,59,66,22,500,346.2641296386719,11.297086715698242,345.6529846191406,361.1823394775391,365.89619903564454,386.2895202636719,315.4474182128906
0.4,0.4,0.5,0.09999999999999998,True,147,59,59,74,14,500,362.6600646972656,11.349425315856934,363.02972412109375,376.8357788085938,381.10032348632814,400.1194763183594,335.3260192871094
0.4,0.4,0.55,0.04999999999999993,True,147,59,59,81,7,500,376.6191711425781,10.682106971740723,376.174072265625,391.1374114990235,395.5464828491211,406.7837829589844,343.0774230957031
0.4,0.4,0.6000000000000001,0.0,True,147,59,59,88,0,500,390.66650390625,11.359764099121094,390.0361022949219,406.1035888671875,411.92088775634767,424.25323486328125,361.6001892089844
0.4,0.45,0.0,0.55,True,147,59,66,0,81,500,222.6771240234375,10.066225051879883,221.69447326660156,236.20400543212892,240.8146072387695,268.6817321777344,192.18789672851562
0.4,0.45,0.05,0.5,True,147,59,66,7,74,500,236.6111297607422,9.995440483093262,236.60018157958984,249.71233673095702,253.08994293212888,270.0773620605469,211.72274780273438
0.4,0.45,0.1,0.45000000000000007,True,147,59,66,15,66,500,252.87574768066406,10.934762001037598,252.66610717773438,266.9128814697266,272.67064819335934,293.99835205078125,229.94351196289062
0.4,0.45,0.15000000000000002,0.4,True,147,59,66,22,59,500,266.68243408203125,10.493581771850586,265.9134521484375,279.65582580566405,284.2923416137695,305.4222106933594,242.28369140625
0.4,0.45,0.2,0.35000000000000003,True,147,59,66,29,52,500,280.2013244628906,10.830790519714355,279.8919372558594,294.67681884765625,298.45389862060546,314.38372802734375,251.48684692382812
0.4,0.45,0.25,0.30000000000000004,True,147,59,66,37,44,500,296.3291320800781,11.055359840393066,295.7644805908203,309.72629699707034,314.9600234985351,340.69757080078125,267.9573669433594
0.4,0.45,0.30000000000000004,0.25,True,147,59,66,44,37,500,310.47149658203125,10.865333557128906,310.0516662597656,325.9923980712891,328.4689575195312,344.7730712890625,278.6450500488281
0.4,0.45,0.35000000000000003,0.2,True,147,59,66,51,30,500,325.13214111328125,11.294967651367188,324.35089111328125,338.9013427734375,344.5286117553711,368.45294189453125,298.57489013671875
0.4,0.45,0.4,0.15000000000000002,True,147,59,66,59,22,500,339.5097351074219,10.932415962219238,339.3912811279297,354.1937591552734,358.8872085571289,376.0260009765625,314.68231201171875
0.4,0.45,0.45,0.10000000000000003,True,147,59,66,66,15,500,354.00341796875,11.308466911315918,352.98143005371094,368.92131958007815,375.10035400390626,391.0802001953125,320.20306396484375
0.4,0.45,0.5,0.050000000000000044,True,147,59,66,74,7,500,371.4724426269531,11.223576545715332,371.1021423339844,386.39409790039065,390.34412078857423,409.7530822753906,328.6600646972656
0.4,0.45,0.55,0.0,True,147,59,66,81,0,500,384.8604431152344,11.84277057647705,384.2572479248047,400.9729827880859,405.7489074707031,424.11053466796875,345.0776062011719
0.4,0.5,0.0,0.5,True,147,59,74,0,73,500,232.23291015625,10.035558700561523,232.01348114013672,244.4500732421875,249.164835357666,271.2908935546875,203.74737548828125
0.4,0.5,0.05,0.45,True,147,59,74,7,66,500,244.7587432861328,9.997991561889648,243.9848175048828,258.52907104492186,262.5155029296875,282.5628356933594,223.6520538330078
0.4,0.5,0.1,0.4,True,147,59,74,15,58,500,261.7617492675781,10.682976722717285,261.1474304199219,276.43626403808594,280.9697555541992,307.60662841796875,238.40139770507812
0.4,0.5,0.15000000000000002,0.35,True,147,59,74,22,51,500,275.6032409667969,9.756329536437988,275.0895538330078,288.7357421875,293.5471466064453,322.9242858886719,246.09999084472656
0.4,0.5,0.2,0.3,True,147,59,74,29,44,500,288.7301025390625,10.614368438720703,287.58534240722656,302.9343200683594,308.74249572753905,339.2796325683594,265.3905944824219
0.4,0.5,0.25,0.25,True,147,59,74,37,36,500,305.5004577636719,10.971603393554688,304.2337341308594,320.36379089355466,325.5339019775391,341.53350830078125,280.2182312011719
0.4,0.5,0.30000000000000004,0.19999999999999996,True,147,59,74,44,29,500,319.7008972167969,11.604893684387207,318.65284729003906,334.10466918945315,339.8800323486328,371.1387634277344,291.4742431640625
0.4,0.5,0.35000000000000003,0.14999999999999997,True,147,59,74,51,22,500,332.23956298828125,10.086957931518555,331.6829833984375,345.0135131835938,348.94615936279297,366.0330810546875,302.79156494140625
0.4,0.5,0.4,0.09999999999999998,True,147,59,74,59,14,500,348.6224060058594,11.663105964660645,347.9283447265625,363.87371215820315,368.6012939453125,387.8356018066406,320.96917724609375
0.4,0.5,0.45,0.04999999999999999,True,147,59,74,66,7,500,364.1467590332031,11.342775344848633,363.19212341308594,379.9130340576172,384.78845367431643,402.2929992675781,332.2085266113281
0.4,0.5,0.5,0.0,True,147,59,74,73,0,500,377.1731872558594,11.460270881652832,376.8982391357422,390.90061950683594,395.1981735229492,425.99505615234375,343.55377197265625
0.4,0.55,0.0,0.44999999999999996,True,147,59,81,0,66,500,238.72662353515625,9.82486343383789,237.84908294677734,251.486083984375,255.28516311645507,274.2525939941406,213.1941375732422
0.4,0.55,0.05,0.39999999999999997,True,147,59,81,7,59,500,252.6327362060547,10.025986671447754,252.0752182006836,265.4715148925781,270.7649124145508,295.3487854003906,225.33639526367188
0.4,0.55,0.1,0.35,True,147,59,81,15,51,500,269.7269287109375,10.978195190429688,268.98828125,284.00746765136716,288.8559127807617,306.7848815917969,243.23756408691406
0.4,0.55,0.15000000000000002,0.29999999999999993,True,147,59,81,22,44,500,282.34576416015625,10.066084861755371,281.19964599609375,295.9532684326172,300.68620758056636,317.1144104003906,256.85296630859375
0.4,0.55,0.2,0.24999999999999994,True,147,59,81,29,37,500,297.65948486328125,10.28628158569336,297.40330505371094,310.6344482421875,314.27744750976564,338.4493713378906,272.7337951660156
0.4,0.55,0.25,0.19999999999999996,True,147,59,81,37,29,500,312.8262023925781,11.477150917053223,312.1402893066406,327.5202117919922,332.78049163818355,350.77667236328125,284.4539794921875
0.4,0.55,0.30000000000000004,0.1499999999999999,True,147,59,81,44,22,500,326.6780090332031,11.135281562805176,326.1497039794922,340.77069091796875,345.20302429199216,365.6099548339844,301.1025695800781
0.4,0.55,0.35000000000000003,0.09999999999999992,True,147,59,81,51,15,500,340.6179504394531,10.930832862854004,340.00502014160156,354.27772521972656,360.0988967895508,376.5396423339844,313.137451171875
0.4,0.55,0.4,0.04999999999999993,True,147,59,81,59,7,500,356.0090637207031,10.915453910827637,355.3180389404297,369.7548828125,375.2192153930664,396.7037048339844,329.12921142578125
0.4,0.55,0.45,0.0,True,147,59,81,66,0,500,371.2257995605469,11.652607917785645,369.9705352783203,386.1463684082031,392.25587158203126,404.8980712890625,341.21612548828125
0.4,0.6000000000000001,0.0,0.3999999999999999,True,147,59,88,0,59,500,247.2003173828125,10.028026580810547,246.76023864746094,259.5215728759766,264.7046264648437,294.60546875,222.03366088867188
0.4,0.6000000000000001,0.05,0.3499999999999999,True,147,59,88,7,52,500,261.11566162109375,10.499283790588379,260.7373504638672,274.65248413085936,281.11698760986326,294.7499694824219,231.79913330078125
0.4,0.6000000000000001,0.1,0.29999999999999993,True,147,59,88,15,44,500,276.74688720703125,11.094205856323242,275.2688903808594,291.7240478515625,297.30362091064455,320.1249084472656,252.41213989257812
0.4,0.6000000000000001,0.15000000000000002,0.2499999999999999,True,147,59,88,22,37,500,289.72613525390625,10.573698997497559,288.9138488769531,302.9287811279297,308.80861511230466,321.19989013671875,261.28961181640625
0.4,0.6000000000000001,0.2,0.1999999999999999,True,147,59,88,29,30,500,304.29681396484375,10.91336727142334,304.27587890625,318.56321716308594,322.66849212646486,342.4376220703125,276.8382263183594
0.4,0.6000000000000001,0.25,0.1499999999999999,True,147,59,88,37,22,500,321.4617614746094,11.165532112121582,320.70997619628906,334.8477783203125,339.2657958984375,369.742431640625,292.8606262207031
0.4,0.6000000000000001,0.30000000000000004,0.09999999999999987,True,147,59,88,44,15,500,333.6598815917969,11.226542472839355,332.7108612060547,348.05194702148435,353.71458740234374,381.6972351074219,305.63067626953125
0.4,0.6000000000000001,0.35000000000000003,0.04999999999999988,True,147,59,88,51,8,500,348.6288757324219,10.868408203125,348.0900115966797,362.4763977050781,368.11607666015624,386.0921325683594,317.7694091796875
0.4,0.6000000000000001,0.4,0.0,True,147,59,88,59,0,500,364.93975830078125,11.33549690246582,364.1769256591797,379.9606628417969,384.9493041992187,403.7040100097656,334.8280029296875
0.4,0.65,0.0,0.35,True,147,59,96,0,51,500,255.77505493164062,10.455692291259766,255.2041473388672,269.00205688476564,274.0414154052734,295.4004821777344,231.23886108398438
0.4,0.65,0.05,0.3,True,147,59,96,7,44,500,268.72406005859375,9.913042068481445,268.06398010253906,281.5075408935547,287.4319396972656,305.7759704589844,240.95559692382812
0.4,0.65,0.1,0.24999999999999997,True,147,59,96,15,36,500,284.8297424316406,10.601288795471191,284.20396423339844,298.9579376220703,303.03311614990236,330.77020263671875,258.73291015625
0.4,0.65,0.15000000000000002,0.19999999999999996,True,147,59,96,22,29,500,299.356201171875,10.90749740600586,298.1873474121094,313.23943481445315,317.9485061645508,337.39739990234375,273.72833251953125
0.4,0.65,0.2,0.14999999999999997,True,147,59,96,29,22,500,312.4002685546875,10.771085739135742,311.6186828613281,325.66864318847655,331.02528533935543,363.3665466308594,284.7943420410156
0.4,0.65,0.25,0.09999999999999998,True,147,59,96,37,14,500,329.1427001953125,10.878257751464844,328.5060119628906,344.2054168701172,348.9193115234375,363.70574951171875,298.4305419921875
0.4,0.65,0.30000000000000004,0.04999999999999993,True,147,59,96,44,7,500,342.7247009277344,11.039917945861816,341.7939910888672,357.2425964355469,361.41553497314453,396.46636962890625,314.18206787109375
0.4,0.65,0.35000000000000003,0.0,True,147,59,96,51,0,500,358.0220947265625,11.43282413482666,357.0327606201172,373.1476257324219,377.88428192138673,398.4594421386719,327.84185791015625
0.4,0.7000000000000001,0.0,0.29999999999999993,True,147,59,103,0,44,500,263.56036376953125,10.150962829589844,262.31251525878906,275.97548522949216,281.0080825805664,301.715576171875,241.12005615234375
0.4,0.7000000000000001,0.05,0.24999999999999994,True,147,59,103,7,37,500,277.5688171386719,10.55925178527832,276.81915283203125,290.8198211669922,295.75307006835936,315.9630432128906,242.71311950683594
0.4,0.7000000000000001,0.1,0.19999999999999993,True,147,59,103,15,29,500,293.28594970703125,10.574920654296875,292.88392639160156,307.31443481445314,310.2758590698242,337.366943359375,268.6835021972656
0.4,0.7000000000000001,0.15000000000000002,0.1499999999999999,True,147,59,103,22,22,500,306.5761413574219,10.836051940917969,306.06634521484375,321.3802917480469,325.38097686767577,345.2457580566406,275.5606689453125
0.4,0.7000000000000001,0.2,0.09999999999999992,True,147,59,103,29,15,500,321.2052001953125,11.893263816833496,320.1565246582031,337.20346679687503,342.0198944091797,370.9837646484375,287.28448486328125
0.4,0.7000000000000001,0.25,0.04999999999999993,True,147,59,103,37,7,500,336.6965637207031,11.058329582214355,335.7244567871094,349.8537200927734,356.9888717651367,391.5399169921875,305.6448669433594
0.4,0.7000000000000001,0.30000000000000004,0.0,True,147,59,103,44,0,500,350.4546203613281,10.739118576049805,350.23744201660156,364.50677795410155,368.0116195678711,395.520263671875,324.35528564453125
0.4,0.75,0.0,0.25,True,147,59,110,0,37,500,271.1566162109375,10.504465103149414,270.57289123535156,284.8886260986328,288.8611068725586,318.1454162597656,243.62840270996094
0.4,0.75,0.05,0.2,True,147,59,110,7,30,500,285.1686706542969,9.687509536743164,284.9537811279297,297.9433929443359,301.4625900268555,315.35064697265625,259.0706481933594
0.4,0.75,0.1,0.15,True,147,59,110,15,22,500,300.7056579589844,10.4874267578125,299.99964904785156,314.9046112060547,319.31053161621094,333.49053955078125,277.23419189453125
0.4,0.75,0.15000000000000002,0.09999999999999998,True,147,59,110,22,15,500,314.4411315917969,10.59740161895752,313.70440673828125,327.98546447753904,332.2709091186523,354.02508544921875,291.1736145019531
0.4,0.75,0.2,0.04999999999999999,True,147,59,110,29,8,500,327.9961853027344,10.88280200958252,326.85821533203125,342.15667724609375,348.72607269287107,373.34600830078125,303.3472900390625
0.4,0.75,0.25,0.0,True,147,59,110,37,0,500,345.1130676269531,11.051952362060547,344.40367126464844,359.7855712890625,364.3274261474609,375.9980163574219,316.75775146484375
0.4,0.8,0.0,0.19999999999999996,True,147,59,118,0,29,500,281.0165710449219,10.51726245880127,280.61370849609375,295.0845611572266,299.20453491210935,316.8226318359375,257.83001708984375
0.4,0.8,0.05,0.14999999999999997,True,147,59,118,7,22,500,293.4129333496094,10.143394470214844,293.6207733154297,306.1383087158203,310.50487060546874,331.29742431640625,268.898681640625
0.4,0.8,0.1,0.09999999999999995,True,147,59,118,15,14,500,308.8010559082031,10.610313415527344,308.0987854003906,322.69671325683595,326.9621810913086,352.52294921875,281.0773010253906
0.4,0.8,0.15000000000000002,0.04999999999999993,True,147,59,118,22,7,500,323.8369140625,10.869837760925293,323.39239501953125,338.2548431396484,341.7675537109375,364.13336181640625,297.3501892089844
0.4,0.8,0.2,0.0,True,147,59,118,29,0,500,337.3397216796875,11.283095359802246,335.88365173339844,352.15264282226565,356.71327056884763,377.4434814453125,311.69866943359375
0.4,0.8500000000000001,0.0,0.1499999999999999,True,147,59,125,0,22,500,286.7337646484375,10.964516639709473,286.3346252441406,299.96588745117185,305.67933959960936,338.3381652832031,258.9390869140625
0.4,0.8500000000000001,0.05,0.09999999999999991,True,147,59,125,7,15,500,301.21307373046875,11.00795841217041,300.22434997558594,315.28029479980466,319.66168823242185,340.8049011230469,274.8338317871094
0.4,0.8500000000000001,0.1,0.049999999999999906,True,147,59,125,15,7,500,317.2203674316406,10.101446151733398,316.2791442871094,330.59373474121094,334.8612228393555,355.25732421875,293.45208740234375
0.4,0.8500000000000001,0.15000000000000002,0.0,True,147,59,125,22,0,500,330.3836975097656,10.668805122375488,329.6244812011719,344.66355895996094,348.9620193481445,369.26361083984375,304.73870849609375
0.4,0.9,0.0,0.09999999999999998,True,147,59,132,0,15,500,294.5087585449219,10.561592102050781,293.35296630859375,307.92316284179685,313.74778900146487,333.5806579589844,267.3273010253906
0.4,0.9,0.05,0.049999999999999975,True,147,59,132,7,8,500,308.01531982421875,9.820508003234863,307.814697265625,320.3922576904297,324.37711944580076,338.2869567871094,282.2200622558594
0.4,0.9,0.1,0.0,True,147,59,132,15,0,500,325.92205810546875,10.655301094055176,324.7458190917969,341.2603759765625,345.4344055175781,358.14532470703125,297.10003662109375
0.4,0.9500000000000001,0.0,0.04999999999999993,True,147,59,140,0,7,500,304.9244689941406,10.684070587158203,304.27752685546875,318.54302368164065,323.86463470458983,348.22283935546875,277.1190490722656
0.4,0.9500000000000001,0.05,0.0,True,147,59,140,7,0,500,318.82525634765625,10.820759773254395,318.41432189941406,333.20916748046875,337.72156219482423,369.4184265136719,292.26873779296875
0.4,1.0,0.0,0.0,True,147,59,147,0,0,500,311.9853820800781,10.69129753112793,311.109375,327.05828247070315,330.008723449707,342.55950927734375,282.2733154296875
