ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.2,0.30000000000000004,0.25,0.44999999999999996,True,147,29,44,37,66,500,213.77359008789062,8.127583503723145,213.45211791992188,223.7750228881836,227.7106788635254,256.1078796386719,190.5343017578125
0.2,0.30000000000000004,0.30000000000000004,0.3999999999999999,True,147,29,44,44,59,500,228.23008728027344,8.32713508605957,227.5166244506836,238.84116973876954,242.5866271972656,261.8637390136719,201.87603759765625
0.2,0.30000000000000004,0.35000000000000003,0.3499999999999999,True,147,29,44,51,52,500,241.92710876464844,8.258068084716797,241.2447967529297,252.19101104736328,254.83999786376953,274.841064453125,220.8514862060547
0.2,0.30000000000000004,0.4,0.29999999999999993,True,147,29,44,59,44,500,257.9102783203125,8.687963485717773,257.6033172607422,269.4781127929688,272.7627319335937,288.2943115234375,237.11074829101562
0.2,0.30000000000000004,0.45,0.24999999999999994,True,147,29,44,66,37,500,272.0994567871094,8.429415702819824,272.4830627441406,282.8205932617187,286.2657760620117,294.637939453125,248.86386108398438
0.2,0.30000000000000004,0.5,0.19999999999999996,True,147,29,44,74,29,500,287.92657470703125,8.931044578552246,287.02781677246094,300.55059509277345,303.4888458251953,322.70220947265625,264.7100524902344
0.2,0.30000000000000004,0.55,0.1499999999999999,True,147,29,44,81,22,500,302.35943603515625,8.358545303344727,302.24659729003906,313.17258911132814,316.66553802490233,330.86865234375,283.41552734375
0.2,0.30000000000000004,0.6000000000000001,0.09999999999999987,True,147,29,44,88,15,500,315.7362976074219,8.44765853881836,315.71563720703125,326.92200622558596,330.28543853759766,343.2037353515625,290.7875671386719
0.2,0.30000000000000004,0.65,0.04999999999999993,True,147,29,44,96,7,500,331.8500061035156,8.759763717651367,331.4860076904297,343.5372833251953,346.3437561035156,361.4600830078125,301.146484375
0.2,0.30000000000000004,0.7000000000000001,0.0,True,147,29,44,103,0,500,346.5474548339844,8.485280990600586,345.98182678222656,357.62677612304685,361.56700744628904,380.7207336425781,320.74761962890625
0.2,0.35000000000000003,0.0,0.6499999999999999,True,147,29,51,0,96,500,148.53871154785156,6.821413040161133,148.25096130371094,157.41868896484374,161.06360549926757,171.86476135253906,131.09014892578125
0.2,0.35000000000000003,0.05,0.5999999999999999,True,147,29,51,7,89,500,162.5764617919922,7.533270835876465,161.94985961914062,172.4998306274414,175.9123504638672,186.91452026367188,143.95388793945312
0.2,0.35000000000000003,0.1,0.5499999999999999,True,147,29,51,15,81,500,178.26577758789062,7.412368297576904,177.5756378173828,188.0201644897461,192.3738220214844,202.44976806640625,159.12498474121094
0.2,0.35000000000000003,0.15000000000000002,0.4999999999999999,True,147,29,51,22,74,500,192.5216522216797,8.032598495483398,191.55662536621094,203.1454635620117,206.58509902954103,220.45828247070312,171.6660614013672
0.2,0.35000000000000003,0.2,0.4499999999999999,True,147,29,51,29,67,500,206.05116271972656,7.8835129737854,205.59181213378906,217.12867279052733,219.96323928833007,228.78466796875,176.64898681640625
0.2,0.35000000000000003,0.25,0.3999999999999999,True,147,29,51,37,59,500,221.80618286132812,8.229622840881348,221.38308715820312,231.79629974365236,236.66435623168945,245.62808227539062,201.21310424804688
0.2,0.35000000000000003,0.30000000000000004,0.34999999999999987,True,147,29,51,44,52,500,235.43075561523438,8.252345085144043,234.69871520996094,246.81696624755858,250.94168014526366,261.89300537109375,210.83297729492188
0.2,0.35000000000000003,0.35000000000000003,0.2999999999999999,True,147,29,51,51,45,500,249.29345703125,8.522582054138184,249.1766128540039,260.3387878417969,263.324658203125,275.59063720703125,227.9167938232422
0.2,0.35000000000000003,0.4,0.2499999999999999,True,147,29,51,59,37,500,266.0516357421875,8.543584823608398,265.90367126464844,277.2699676513672,280.4010513305664,298.2923583984375,241.41712951660156
0.2,0.35000000000000003,0.45,0.1999999999999999,True,147,29,51,66,30,500,279.7143859863281,8.540942192077637,279.4067687988281,290.42554626464846,294.9503967285156,308.3974609375,257.20318603515625
0.2,0.35000000000000003,0.5,0.1499999999999999,True,147,29,51,74,22,500,295.9453125,8.578601837158203,295.5675964355469,307.29676818847656,311.3623382568359,322.2338562011719,273.7762145996094
0.2,0.35000000000000003,0.55,0.09999999999999987,True,147,29,51,81,15,500,309.7904357910156,8.960640907287598,309.4322204589844,321.6492584228516,323.92859802246096,342.6676940917969,287.1202087402344
0.2,0.35000000000000003,0.6000000000000001,0.04999999999999982,True,147,29,51,88,8,500,324.3503723144531,8.712156295776367,323.6967315673828,336.34783935546875,341.1659454345703,347.46240234375,301.1053771972656
0.2,0.35000000000000003,0.65,0.0,True,147,29,51,96,0,500,339.9287414550781,8.757807731628418,339.8059539794922,351.4409423828125,354.30826263427736,371.3265075683594,318.21630859375
0.2,0.4,0.0,0.6,True,147,29,59,0,88,500,157.37747192382812,6.927739143371582,156.95144653320312,165.68282928466797,170.3330696105957,183.96173095703125,140.77854919433594
0.2,0.4,0.05,0.5499999999999999,True,147,29,59,7,81,500,170.92401123046875,7.3477253913879395,170.19426727294922,180.98568725585938,184.15637817382813,195.91664123535156,153.22129821777344
0.2,0.4,0.1,0.5,True,147,29,59,15,73,500,186.63137817382812,7.3938751220703125,185.80927276611328,195.82916564941405,199.08854141235352,223.251708984375,168.76828002929688
0.2,0.4,0.15000000000000002,0.44999999999999996,True,147,29,59,22,66,500,200.82899475097656,7.5567946434021,200.49249267578125,211.32868194580078,213.75061798095703,227.4768524169922,182.24978637695312
0.2,0.4,0.2,0.39999999999999997,True,147,29,59,29,59,500,214.25564575195312,7.909172058105469,214.72057342529297,224.64478759765626,227.45760116577148,238.30101013183594,191.41592407226562
