Dwelling ID,Device(HHP/mHP+capacity),Tariff Type,Weather(mild/extreme),Peak Electricity Consumption (Feb 11) 1600-1900,Total Electricity Consumption (Feb10-12),Total gas Consumption (Feb10-12),R(K/W),C(J/K),g(m^2)
EOH2963,HHP 4 kW,Time-of-use,extreme,0.0,64.851,104.05,0.0045415840660626,21624500.853185963,0.079886978627646
EOH2980,HHP 4 kW,Time-of-use,extreme,0.0,19.567,0.0,0.0079038734677123,178595309.63242763,29.99999988601429
EOH2982,HHP 4 kW,Time-of-use,extreme,0.0,70.286,154.436,0.0038211606146178,39232803.10239901,1.0003257620642494e-06
EOH2988,HHP 4 kW,Time-of-use,extreme,0.0,37.027,0.0,0.0115530118136352,18099702.15294128,0.2113966327254322
EOH2991,HHP 4 kW,Time-of-use,extreme,0.0,64.003,9.119,0.0064900271787707,41421021.36562768,1.074099024883305e-06
EOH2994,HHP 4 kW,Time-of-use,extreme,0.0,53.348,0.0,0.0080274787545293,101452578.79649146,1.0002919027147802e-06
EOH2997,HHP 4 kW,Time-of-use,extreme,0.0,70.286,237.534,0.0025985815394857,121181811.95162408,29.999999989873743
EOH3000,HHP 4 kW,Time-of-use,extreme,0.0,70.286,95.253,0.0043488238946372,31712353.62791991,2.4616722693797595
EOH3001,HHP 4 kW,Time-of-use,extreme,0.0,64.262,7.686,0.0063479996350735,68931069.12699069,0.6523220579080884
EOH3014,HHP 4 kW,Time-of-use,extreme,0.0,46.243,0.0,0.0089282014528898,17606655.47567257,1.7451867572288853
EOH3016,HHP 4 kW,Time-of-use,extreme,0.0,66.479,19.917,0.0055085445973742,49788419.65861657,5.419775814884683
EOH3017,HHP 4 kW,Time-of-use,extreme,0.0,59.249,0.0,0.0070066545983815,25520585.3711935,2.2355006953731293
EOH3021,HHP 4 kW,Time-of-use,extreme,0.0,70.286,214.997,0.0031650211764954,65404038.60095751,7.076968775600256
EOH3030,HHP 4 kW,Time-of-use,extreme,0.0,70.286,157.691,0.003419507095701,128149574.90086968,12.726500335703909
EOH3033,HHP 4 kW,Time-of-use,extreme,0.0,69.18,36.545,0.0053095054594455,78067017.8480176,1.344079381464503
EOH3040,HHP 4 kW,Time-of-use,extreme,0.0,70.286,133.965,0.0037379317933509,31848191.72033861,7.40597475944121
EOH3045,HHP 4 kW,Time-of-use,extreme,0.0,45.645,0.0,0.009383081128487,50187930.82602424,1.00014574880586e-06
EOH3048,HHP 4 kW,Time-of-use,extreme,0.0,26.805,0.0,0.0145068020338341,93664955.91508213,1.0002044048923698e-06
EOH3055,HHP 4 kW,Time-of-use,extreme,0.0,52.879,0.0,0.008150415436819,22933427.785918817,1.0196306663778938e-06
EOH3062,HHP 4 kW,Time-of-use,extreme,0.0,61.757,1.205,0.006486155320732,28308227.92482762,4.241861205635483
EOH3082,HHP 4 kW,Time-of-use,extreme,0.0,64.532,15.057,0.0062845310758794,37691036.23544344,1.000195792310274e-06
EOH3086,HHP 4 kW,Time-of-use,extreme,0.0,64.174,8.445,0.0057665752937773,39497426.40661314,7.228326257219175
EOH3089,HHP 4 kW,Time-of-use,extreme,0.0,70.286,279.354,0.0029592149793532,80348693.26441523,1.000249612522608e-06
EOH3095,HHP 4 kW,Time-of-use,extreme,0.0,70.286,355.529,0.0022862505345123,197673067.26021972,22.32334649970309
EOH3097,HHP 4 kW,Time-of-use,extreme,0.0,70.286,163.02,0.0037493192752761,75325545.94529222,0.7041447845393165
EOH3107,HHP 4 kW,Time-of-use,extreme,0.0,70.286,172.31,0.0036105092628558,72071823.89092192,2.4235080979151133
EOH3116,HHP 4 kW,Time-of-use,extreme,0.0,49.437,0.0,0.0086924765915886,26312231.639227662,1.0144903815420402e-06
EOH3120,HHP 4 kW,Time-of-use,extreme,0.0,70.286,76.647,0.004370083807397,54891563.43287012,7.100986933743106
EOH3122,HHP 4 kW,Time-of-use,extreme,0.0,70.286,122.584,0.0041405264598568,39485800.04181951,0.180687869736487
EOH3128,HHP 4 kW,Time-of-use,extreme,0.0,61.143,144.488,0.0040002219642527,20146299.895210344,3.5976156363945755
EOH3138,HHP 4 kW,Time-of-use,extreme,0.0,61.386,4.199,0.0061502958460703,35535698.07291883,6.977658070739116
EOH3143,HHP 4 kW,Time-of-use,extreme,0.0,39.42,0.0,0.0081002363892741,21830145.4572493,12.728704688602512
EOH3148,HHP 4 kW,Time-of-use,extreme,0.0,69.647,74.76,0.004664999689931,38472670.40001366,1.8803445314919665
EOH3151,HHP 4 kW,Time-of-use,extreme,0.0,53.405,9.962,0.0069343249700564,15110414.490556808,5.245113797519795
EOH3158,HHP 4 kW,Time-of-use,extreme,0.0,70.286,238.741,0.0032165367590406,120026188.10869405,1.0000118177512282e-06
EOH3166,HHP 4 kW,Time-of-use,extreme,0.0,63.429,275.995,0.0028162705287721,29317144.921309303,9.210943046337285
EOH3167,HHP 4 kW,Time-of-use,extreme,0.0,69.711,64.189,0.0046552127056178,54184492.48600544,4.81667667076127
EOH3176,HHP 4 kW,Time-of-use,extreme,0.0,68.73,66.753,0.0049228586144993,29097665.051745445,1.0005395944783644e-06
EOH3177,HHP 4 kW,Time-of-use,extreme,0.0,70.286,223.387,0.0030330720690845,208618960.64223543,11.752016216544591
EOH3183,HHP 4 kW,Time-of-use,extreme,0.0,32.179,0.0,0.0123922475588486,24106926.77936399,2.8696697319215936
EOH3186,HHP 4 kW,Time-of-use,extreme,0.0,70.286,333.278,0.0026720723374509,97164779.63539574,1.3659011149169733
EOH3188,HHP 4 kW,Time-of-use,extreme,0.0,60.776,45.87,0.0053839161265057,18842674.89530057,5.504478896055309
EOH3196,HHP 4 kW,Time-of-use,extreme,0.0,68.051,37.635,0.0050048796249437,27786996.47416517,7.022168726264721
EOH3204,HHP 4 kW,Time-of-use,extreme,0.0,70.286,125.845,0.0039243790717049,56512513.19744103,5.058273719997405
EOH0003,HHP 4 kW,Flat,mild,0.093,28.299,0.0,0.0075481727942352,40919537.22155187,13.439899501960063
EOH0014,HHP 4 kW,Flat,mild,2.466,48.451,0.0,0.0064394423116764,18186501.93069228,0.249881312705493
EOH0018,HHP 4 kW,Flat,mild,2.768,56.179,2.705,0.0052119465925656,22677365.053361323,2.2881064157932443
EOH0021,HHP 4 kW,Flat,mild,3.141,70.297,9.133,0.0042683053906745,91300424.44482107,1.0000955961084074e-06
EOH0025,HHP 4 kW,Flat,mild,1.643,18.757,0.0,0.0170657734162636,34220796.79393737,1.0006152239505531e-06
EOH0026,HHP 4 kW,Flat,mild,2.825,61.398,1.03,0.005071009913081,47646063.00480843,1.0021775626582872e-06
EOH0027,HHP 4 kW,Flat,mild,2.562,52.823,0.0,0.0060103734684145,41120466.0694096,1.000011903023971e-06
EOH0031,HHP 4 kW,Flat,mild,2.861,62.706,0.0,0.004958209368028,148959168.64413187,0.5205477658157518
EOH0033,HHP 4 kW,Flat,mild,3.318,62.032,28.776,0.003825953570726,32421906.394511152,11.223350691121654
EOH0038,HHP 4 kW,Flat,mild,2.398,34.549,0.0,0.0059343200145918,238594435.08726072,11.944598680748246
EOH0043,HHP 4 kW,Flat,mild,3.047,65.772,11.266,0.0044799323553269,32975228.13416697,1.000742514932405e-06
EOH0047,HHP 4 kW,Flat,mild,3.429,76.925,51.112,0.0032829212592816,68140307.7053986,7.556107679045704
EOH0048,HHP 4 kW,Flat,mild,2.572,47.437,0.0,0.0058442802526198,38649540.01070935,6.220221708964809
EOH0063,HHP 4 kW,Flat,mild,2.016,32.595,0.0,0.0097699708942495,33475641.67061139,1.0041739498291418e-06
EOH0065,HHP 4 kW,Flat,mild,2.211,39.919,0.0,0.0079883755677829,37025688.30917975,1.001100273409355e-06
EOH0066,HHP 4 kW,Flat,mild,2.579,48.677,0.0,0.0058353980123242,54005412.040207945,5.301471678317495
EOH0067,HHP 4 kW,Flat,mild,1.987,31.192,0.0,0.0101039145446718,21538954.213134307,1.0000555502838396e-06
EOH0069,HHP 4 kW,Flat,mild,2.871,62.387,0.0,0.004919876763262,100691010.893368,1.1989577171652064
EOH0073,HHP 4 kW,Flat,mild,3.094,62.007,14.887,0.0043124210396602,42654702.60589152,5.4860240113550285
EOH0075,HHP 4 kW,Flat,mild,1.995,31.598,0.0,0.0100040915750112,24035870.17020053,1.0001001299660414e-06
EOH0079,HHP 4 kW,Flat,mild,2.702,57.394,0.0,0.0054680875306251,47013294.59744448,0.1581316965202175
EOH0082,HHP 4 kW,Flat,mild,3.325,53.506,58.855,0.0038392970637075,15071675.466388129,8.215712287993622
EOH0094,HHP 4 kW,Flat,mild,3.415,72.553,32.727,0.0037253953221537,47484135.71848264,3.5797227372287246
EOH0102,HHP 4 kW,Flat,mild,2.721,58.146,0.0,0.0054044947441644,43664636.34911576,1.0007008018594884e-06
EOH0105,HHP 4 kW,Flat,mild,2.811,59.651,0.729,0.0050896626655237,52562942.79052511,1.5241652178734464
EOH0107,HHP 4 kW,Flat,mild,2.464,49.606,0.0,0.0064538597744434,44071428.9084319,1.000259393546631e-06
EOH0121,HHP 4 kW,Flat,mild,2.424,39.461,0.0,0.0064238801270344,38605643.711444914,9.729621935203458
EOH0126,HHP 4 kW,Flat,mild,2.39,40.127,0.0,0.006663243550914,20650169.81163496,6.776990288555568
EOH0132,HHP 4 kW,Flat,mild,2.66,54.74,0.0,0.0055929556296863,50543489.63949615,1.56615434898233
EOH0144,HHP 4 kW,Flat,mild,1.868,24.744,0.0,0.0116095776999444,14076799.141877752,1.988119870834928
EOH0159,HHP 4 kW,Flat,mild,2.577,46.942,0.0,0.0058044981665213,69993423.80450253,7.279598599863007
EOH0166,HHP 4 kW,Flat,mild,2.49,50.75,0.0,0.0063287761277723,71002036.44126587,1.0011933383108524e-06
EOH0174,HHP 4 kW,Flat,mild,3.023,63.604,1.275,0.0044776073830866,67184395.80382225,5.150489175833156
EOH0177,HHP 4 kW,Flat,mild,2.839,62.47,0.0,0.0050286196639995,168942384.15255257,1.0063663080067017e-06
EOH0184,HHP 4 kW,Flat,mild,0.0,16.542,0.0,0.0101167598484148,73551700.94144517,12.89618320988265
EOH0185,HHP 4 kW,Flat,mild,2.158,37.703,0.0,0.0084029985702487,27205725.61055793,1.0010798170641676e-06
EOH0200,HHP 4 kW,Flat,mild,2.305,40.614,0.0,0.0072432079011423,39407554.303105205,3.255967467273289
EOH0201,HHP 4 kW,Flat,mild,2.278,38.518,0.0,0.0074048308952958,17798594.142502557,3.5426866978316816
EOH0204,HHP 4 kW,Flat,mild,2.823,50.579,1.592,0.0049123032878493,46237590.11008706,11.652490241576867
EOH0218,HHP 4 kW,Flat,mild,2.64,55.553,0.0,0.0056980343188189,55416863.05225457,1.0072161501738114e-06
EOH0222,HHP 4 kW,Flat,mild,2.31,39.906,0.0,0.0072157345643695,15174554.530549608,3.016396618165248
EOH0226,HHP 4 kW,Flat,mild,2.383,43.337,0.0,0.0067883647607448,35985950.76324489,3.415279530230162
EOH0227,HHP 4 kW,Flat,mild,3.109,64.428,15.288,0.0043122825017492,25981134.667334024,2.541394983660319
EOH0231,HHP 4 kW,Flat,mild,2.567,47.816,0.0,0.0058650746399756,163921009.81183007,6.192789359276109
EOH0233,HHP 4 kW,Flat,mild,2.957,63.386,7.89,0.004700065252843,28143780.873904563,1.0003648643308915e-06
EOH0238,HHP 4 kW,Flat,mild,0.0,29.204,0.0,0.0050514464515221,122949765.70188834,29.99999999278397
EOH0240,HHP 4 kW,Flat,mild,3.015,66.515,6.089,0.0045567237724542,61829606.67755748,1.005627532341684e-06
EOH0244,HHP 4 kW,Flat,mild,2.854,60.986,2.341,0.0049703937528088,46212493.250532046,1.0491066118562815
EOH0245,HHP 4 kW,Flat,mild,2.273,37.158,0.0,0.0073857748709736,21826327.196307626,5.22794773573167
EOH0248,HHP 4 kW,Flat,mild,2.57,51.984,0.0,0.0059492759387812,56037794.3018795,1.37634343720707
EOH0254,HHP 4 kW,Flat,mild,1.92,26.262,0.0,0.0107788661919266,23944697.865200445,2.946203484920602
EOH0256,HHP 4 kW,Flat,mild,1.961,25.94,0.0,0.0101243492249586,100278546.3320949,5.154624777910998
EOH0258,HHP 4 kW,Flat,mild,2.425,42.439,0.0,0.0065166540093639,20784709.67758609,5.57605122857841
EOH0276,HHP 4 kW,Flat,mild,2.34,42.054,0.0,0.0070333896200084,39443740.19648615,3.1413623808895834
EOH0277,HHP 4 kW,Flat,mild,3.429,82.286,162.884,0.0022550285340648,176450895.73973802,16.255011194876108
EOH0279,HHP 4 kW,Flat,mild,2.945,58.079,6.688,0.0046586711440233,46364824.663355365,6.066492898103431
EOH0283,HHP 4 kW,Flat,mild,3.22,72.026,0.0,0.0041055570429433,171917743.6885799,1.0017151441655354e-06
EOH0286,HHP 4 kW,Flat,mild,2.905,62.011,6.393,0.0048405565469052,26881694.49544656,1.000028377899376e-06
EOH0290,HHP 4 kW,Flat,mild,2.8,52.549,3.957,0.0050404191951438,26932753.936245088,7.21450854371059
EOH0295,HHP 4 kW,Flat,mild,1.959,25.399,0.0,0.0101566822150147,13039035.064543366,4.961109817036505
EOH0310,HHP 4 kW,Flat,mild,2.266,42.348,0.0,0.0075922060766859,67961458.40523162,1.001778673986953e-06
EOH0311,HHP 4 kW,Flat,mild,2.881,61.277,5.759,0.004907054041422,24218450.45538129,1.0005968192193095e-06
EOH0315,HHP 4 kW,Flat,mild,1.934,28.172,0.0,0.0107078876449519,17917374.467504706,1.0609063787725233
EOH0322,HHP 4 kW,Flat,mild,2.429,45.453,0.0,0.0065618390581445,28775548.39962674,2.7600315071568167
EOH0324,HHP 4 kW,Flat,mild,2.176,38.968,0.0,0.0082516235378234,69132089.03844078,1.0008075082289976e-06
EOH0332,HHP 4 kW,Flat,mild,1.743,19.833,0.0,0.0139831466501654,9812892.272047274,2.112624955996687
EOH0335,HHP 4 kW,Flat,mild,2.715,48.595,0.0,0.0052572321670443,79664541.80345312,10.519022665451748
EOH0351,HHP 4 kW,Flat,mild,3.429,80.418,64.132,0.0031090567917091,117127576.46757036,6.339490537994123
EOH0354,HHP 4 kW,Flat,mild,2.228,34.801,0.0,0.007640619304962,38587258.80883751,6.596331680846816
EOH0355,HHP 4 kW,Flat,mild,2.883,60.582,7.561,0.0049025203499644,21679451.73125,1.0023329785760871e-06
EOH0358,HHP 4 kW,Flat,mild,2.164,38.631,0.0,0.0083493041632988,101579891.15713304,1.0000446380706704e-06
EOH0368,HHP 4 kW,Flat,mild,2.076,35.246,0.0,0.0091423250816485,87885347.70163918,1.0009400630423872e-06
EOH0379,HHP 4 kW,Flat,mild,2.869,58.394,4.628,0.0048976822288653,31467155.48416053,3.2857826788623425
EOH0380,HHP 4 kW,Flat,mild,3.222,61.31,25.992,0.0040246095261943,26762095.63697207,8.346272967102234
EOH0388,HHP 4 kW,Flat,mild,2.236,41.31,0.0,0.0078007506685393,89090725.47492751,1.0024285991886404e-06
EOH0391,HHP 4 kW,Flat,mild,2.193,37.153,0.0,0.0080941678699504,12627092.325552236,0.848268931832301
EOH0443,HHP 4 kW,Flat,mild,1.689,17.735,0.0,0.0152468781854895,16473912.108737623,2.802954276758614
EOH0450,HHP 4 kW,Flat,mild,2.459,49.302,0.0,0.0064795720935506,38316895.8807864,1.0034955216918148e-06
EOH0464,HHP 4 kW,Flat,mild,2.673,51.536,0.0,0.0054767288062195,69225133.77716263,5.676991606165262
EOH0465,HHP 4 kW,Flat,mild,3.045,65.622,11.34,0.0044843223698451,31124117.03088508,1.0016682384895995e-06
EOH0467,HHP 4 kW,Flat,mild,1.674,19.169,0.0,0.0160478242846072,9229476.35218578,1.0001606759990656e-06
EOH0470,HHP 4 kW,Flat,mild,0.559,47.278,0.0,0.0043761087913676,207138033.4157861,22.150104701938023
EOH0487,HHP 4 kW,Flat,mild,0.0,30.489,0.0,0.0050005222037632,117180363.84583926,29.99999999850069
EOH0490,HHP 4 kW,Flat,mild,3.429,70.397,104.993,0.0025294287997537,62505143.39394148,27.453691592055176
EOH0494,HHP 4 kW,Flat,mild,0.76,14.029,0.0,0.0162675063116833,62675028.92636734,4.607384163578934
EOH0495,HHP 4 kW,Flat,mild,3.429,80.386,64.633,0.0030598056230848,104601839.98598003,9.09906241391165
EOH0505,HHP 4 kW,Flat,mild,2.681,46.513,0.0,0.0053555710489565,42194035.049765125,11.351424606736671
EOH0516,HHP 4 kW,Flat,mild,2.897,64.393,0.0,0.0048609312762617,68312155.26845944,1.003564264087118e-06
EOH0517,HHP 4 kW,Flat,mild,1.915,25.867,0.0,0.010798580875338,80888438.53086482,3.727746864839069
EOH0524,HHP 4 kW,Flat,mild,2.041,32.73,0.0,0.0094576873653407,28691497.976681665,0.7811219738715838
EOH0525,HHP 4 kW,Flat,mild,2.531,49.679,0.0,0.0061043645498422,24113760.146825843,1.8208901273752416
EOH0530,HHP 4 kW,Flat,mild,3.364,64.946,13.567,0.0037258772917614,73375299.99904533,14.155743557299724
EOH0534,HHP 4 kW,Flat,mild,3.429,81.537,38.175,0.0028759457477216,194929896.58451605,16.639920792914445
EOH0539,HHP 4 kW,Flat,mild,2.171,32.61,0.0,0.0080320701220029,69272814.15347712,6.989622243373481
EOH0546,HHP 4 kW,Flat,mild,2.724,47.028,0.0,0.0051962875435327,122249108.60842398,12.678438051053098
EOH0559,HHP 4 kW,Flat,mild,1.666,18.818,0.0,0.0162385607334871,15682760.460007029,0.5320976733916729
EOH0565,HHP 4 kW,Flat,mild,3.264,71.005,15.358,0.0039929215522858,81609442.8399781,3.045903514613705
EOH0567,HHP 4 kW,Flat,mild,2.854,60.256,0.0,0.004946027349057,94753235.0963078,2.866226059913584
EOH0570,HHP 4 kW,Flat,mild,2.098,35.631,0.0,0.0089266672822394,32169475.677869845,1.0001987725106831e-06
EOH0571,HHP 4 kW,Flat,mild,1.148,45.709,0.0,0.0046397316275653,204031406.3595179,19.5083455925175
EOH0575,HHP 4 kW,Flat,mild,2.622,51.897,0.0,0.0057043700916753,52373660.7811647,3.3071033080203245
EOH0576,HHP 4 kW,Flat,mild,1.262,15.654,0.0,0.0166310846798986,24166372.08646543,3.3222989653454262
EOH0577,HHP 4 kW,Flat,mild,2.564,43.988,0.0,0.0058114489836193,30885297.340018656,9.635982154329698
EOH0578,HHP 4 kW,Flat,mild,2.244,41.203,0.0,0.0077433469705816,38038058.05197397,1.0016138762019185e-06
EOH0582,HHP 4 kW,Flat,mild,2.376,42.86,0.0,0.0068300439576336,24779531.710060906,3.2445640980674533
EOH0603,HHP 4 kW,Flat,mild,3.102,69.482,7.06,0.0043535895997091,85407234.7627014,1.0016777262797616e-06
EOH0616,HHP 4 kW,Flat,mild,3.429,82.286,236.847,0.002238260648859,136395203.82131934,1.0045752168179267e-06
EOH0618,HHP 4 kW,Flat,mild,3.09,67.525,13.123,0.0043796355766706,56963795.62525564,1.003366257359371e-06
EOH0630,HHP 4 kW,Flat,mild,2.253,41.493,0.0,0.0076816953431791,35994913.07533688,1.0009310029569677e-06
EOH0643,HHP 4 kW,Flat,mild,2.48,46.36,0.0,0.0063084928120257,18315061.07152043,3.18060468844347
EOH0645,HHP 4 kW,Flat,mild,2.519,42.63,0.0,0.0059926458641268,68410730.56762114,9.932297155193083
EOH0648,HHP 4 kW,Flat,mild,3.429,69.406,33.422,0.0035804416671317,73943949.33759406,10.282706694629026
EOH0651,HHP 4 kW,Flat,mild,0.0,48.336,7.936,0.0037976731230041,53631532.48872591,29.999999895561512
EOH0652,HHP 4 kW,Flat,mild,2.994,64.486,0.0,0.004565720599784,112771038.5955604,3.506045798378614
EOH0653,HHP 4 kW,Flat,mild,1.698,20.737,0.0,0.0153606904307347,27228835.03336125,1.0001566774609802e-06
EOH0655,HHP 4 kW,Flat,mild,2.62,44.02,0.0,0.0054860440321134,139945643.4747731,12.838542053577743
EOH0663,HHP 4 kW,Flat,mild,2.255,40.698,0.0,0.0076700209637859,16932493.464265894,1.0000216751563273e-06
EOH0667,HHP 4 kW,Flat,mild,3.429,81.854,458.997,0.0013553343948209,77914590.3912302,29.9999999973202
EOH0668,HHP 4 kW,Flat,mild,3.093,67.542,13.269,0.0043743485794485,52931126.20542581,1.0011290813155922e-06
EOH0669,HHP 4 kW,Flat,mild,2.841,60.419,3.904,0.0050171690334775,28192342.590722032,0.2895276339022765
EOH0683,HHP 4 kW,Flat,mild,3.429,80.221,83.087,0.0028853776753854,50425877.50689952,8.895736468565667
EOH0687,HHP 4 kW,Flat,mild,2.575,52.914,0.0,0.0059568052415552,27185522.03799993,1.0007018695150097e-06
EOH0690,HHP 4 kW,Flat,mild,3.123,58.553,0.783,0.0041569519371898,70617531.16329417,15.062291648038116
EOH0697,HHP 4 kW,Flat,mild,2.364,46.248,0.0,0.0069815541705493,117559946.68480933,1.0021173474182304e-06
EOH0699,HHP 4 kW,Flat,mild,2.402,42.104,2.328,0.0067011795598252,11627786.186552132,2.783307332946187
EOH0702,HHP 4 kW,Flat,mild,2.333,43.516,0.0,0.0071197989064387,88357225.65923177,1.6320090187102947
EOH0728,HHP 4 kW,Flat,mild,0.236,59.752,0.0,0.0034033205642317,101577322.3519494,29.99999999893656
EOH0732,HHP 4 kW,Flat,mild,2.991,55.978,3.212,0.0044805821203023,55266732.26260284,11.548185341114747
EOH0737,HHP 4 kW,Flat,mild,2.768,55.056,0.193,0.0051744060579913,39380951.616615705,4.927220035237754
EOH0745,HHP 4 kW,Flat,mild,2.787,53.458,15.964,0.0051591972693953,15165364.703988686,1.902276857243654
EOH0746,HHP 4 kW,Flat,mild,1.773,20.244,0.0,0.0131903795168077,19843600.51776418,3.5420575051331147
EOH0749,HHP 4 kW,Flat,mild,3.067,68.947,0.0,0.0044322210482481,203988700.1069644,1.0005142296170754e-06
EOH0764,HHP 4 kW,Flat,mild,2.447,48.949,0.0,0.0065286235920648,88977450.81428744,0.4033841334215728
EOH0766,HHP 4 kW,Flat,mild,2.247,40.935,0.0,0.007721072337142,24730231.834031377,1.0199539955351352e-06
EOH0769,HHP 4 kW,Flat,mild,3.091,66.6,13.686,0.0043730376134696,36794328.01698725,0.4632511008612851
EOH0788,HHP 4 kW,Flat,mild,2.374,42.236,0.0,0.0068046088827414,59142876.50974536,4.647488447512791
EOH0789,HHP 4 kW,Flat,mild,3.429,82.286,98.509,0.0030203190678801,123723448.19030294,1.0001770354880926e-06
EOH0791,HHP 4 kW,Flat,mild,2.827,61.947,0.0,0.0050619516339547,127684049.17077102,0.1073969831412292
EOH0793,HHP 4 kW,Flat,mild,2.416,47.444,0.0,0.0066906256303578,43127849.246370815,0.34877924769285
EOH0808,HHP 4 kW,Flat,mild,2.159,33.106,0.0,0.0082151886062715,14959720.30672107,4.536721996027406
EOH0810,HHP 4 kW,Flat,mild,3.27,60.828,26.699,0.0039093742875844,41442735.93478372,11.386320762610552
EOH0813,HHP 4 kW,Flat,mild,0.0,38.255,0.0,0.0046770776547835,174757328.5807787,25.57386240289412
EOH0818,HHP 4 kW,Flat,mild,2.015,29.666,0.0,0.0096358787172842,18847554.03027045,2.770916913905096
EOH0822,HHP 4 kW,Flat,mild,2.39,43.757,0.0,0.0067504735876101,42776656.7306631,3.392596212304283
EOH0830,HHP 4 kW,Flat,mild,2.889,62.483,4.036,0.0048845075926439,35056034.46025532,1.001206221894964e-06
EOH0836,HHP 4 kW,Flat,mild,2.167,34.493,0.0,0.0081629030143908,41801310.46119342,4.38998484533483
EOH0837,HHP 4 kW,Flat,mild,2.818,56.744,0.0,0.0050144402385379,66290287.52399858,5.302315852569045
EOH0851,HHP 4 kW,Flat,mild,2.115,35.66,0.0,0.0087542961163885,23689828.018735223,0.3813365171795979
EOH0857,HHP 4 kW,Flat,mild,2.428,48.185,0.0,0.0066356585889462,41163843.5277964,1.0090503524873155e-06
EOH0876,HHP 4 kW,Flat,mild,2.419,42.768,0.0,0.0065325525096182,106434294.52047956,6.209419327861087
EOH0889,HHP 4 kW,Flat,mild,1.84,24.603,0.0,0.0121160973662791,21703171.18914486,1.4061350463309898
EOH0894,HHP 4 kW,Flat,mild,2.908,54.917,5.699,0.0047237140430674,43034539.06792752,8.465355329887554
EOH0896,HHP 4 kW,Flat,mild,2.899,62.589,0.0,0.0048296051170751,83843993.56495051,2.019244333910485
EOH0901,HHP 4 kW,Flat,mild,2.595,53.853,0.0,0.0058716774887528,36935148.31765024,1.0004775399034648e-06
EOH0904,HHP 4 kW,Flat,mild,1.75,22.625,0.0,0.0140511595230814,26010810.406985413,1.0000239319874075e-06
EOH0918,HHP 4 kW,Flat,mild,2.407,47.161,0.0,0.0067438703880748,37102663.768778674,0.1518401740624
EOH0922,HHP 4 kW,Flat,mild,2.971,63.308,7.224,0.0046537581447793,36823057.48473119,1.0443616874814077
EOH0923,HHP 4 kW,Flat,mild,3.429,82.286,175.659,0.0023989604981844,93180511.56380372,5.623572912570257
EOH0930,HHP 4 kW,Flat,mild,3.021,65.714,8.576,0.0045413459374716,42399505.71126524,1.0003089567534456e-06
EOH0934,HHP 4 kW,Flat,mild,3.429,73.692,25.432,0.0035437561882592,97728592.30254713,7.345274306104192
