ev_penetration,hhp_percentage,mhp_percentage,boiler_percentage,valid_mix,n_dwellings,n_ev_homes,n_hhp_homes,n_mhp_homes,n_boiler_homes,mc_runs_per_pixel,max_demand_mean_kw,max_demand_std_kw,max_demand_p50_kw,max_demand_p90_kw,max_demand_p95_kw,max_demand_max_kw,max_demand_min_kw
0.1,0.0,0.62,0.38,True,147,15,0,91,56,500,245.12855529785156,7.111346244812012,245.12071228027344,254.01525421142577,256.9001754760742,266.323486328125,223.4246368408203
0.1,0.0,0.64,0.36,True,147,15,0,94,53,500,250.83053588867188,6.919569969177246,251.00140380859375,259.3059997558594,261.7950073242188,270.51202392578125,230.39735412597656
0.1,0.0,0.66,0.33999999999999997,True,147,15,0,97,50,500,257.4273681640625,6.906434059143066,257.1905822753906,266.3864471435547,269.0161666870117,282.1357116699219,236.19110107421875
0.1,0.0,0.68,0.31999999999999995,True,147,15,0,100,47,500,263.0841064453125,7.260836601257324,262.6272277832031,271.98341674804686,275.2961700439453,289.032958984375,243.9874725341797
0.1,0.0,0.7000000000000001,0.29999999999999993,True,147,15,0,103,44,500,269.5016174316406,7.223781585693359,269.56077575683594,279.1784332275391,280.8424438476562,297.91943359375,250.90963745117188
0.1,0.0,0.72,0.28,True,147,15,0,106,41,500,275.1999206542969,7.023487567901611,274.95228576660156,283.66929321289064,286.87085418701173,298.659912109375,255.2062530517578
0.1,0.0,0.74,0.26,True,147,15,0,109,38,500,282.0445556640625,7.4337544441223145,281.57176208496094,291.5285675048828,294.1524124145508,312.1004943847656,261.3419189453125
0.1,0.0,0.76,0.24,True,147,15,0,112,35,500,287.33380126953125,6.980719089508057,287.68409729003906,296.1927978515625,299.6612945556641,310.7923278808594,271.05206298828125
0.1,0.0,0.78,0.21999999999999997,True,147,15,0,115,32,500,293.9868469238281,6.524350166320801,293.59779357910156,302.6312530517578,305.1796844482422,313.9836120605469,272.5519104003906
0.1,0.0,0.8,0.19999999999999996,True,147,15,0,118,29,500,299.6082763671875,6.920619010925293,299.59754943847656,308.3179443359375,311.6696380615234,321.9479675292969,279.7666015625
0.1,0.0,0.8200000000000001,0.17999999999999994,True,147,15,0,121,26,500,306.2859191894531,6.977769374847412,305.9178009033203,314.5412994384766,317.7169555664062,340.45458984375,286.2715759277344
0.1,0.0,0.84,0.16000000000000003,True,147,15,0,123,24,500,309.6865234375,7.1290130615234375,309.34515380859375,318.3126678466797,320.66395111083983,341.65875244140625,292.61468505859375
0.1,0.0,0.86,0.14,True,147,15,0,126,21,500,316.3738098144531,7.350168704986572,316.06597900390625,325.51422424316405,329.21110534667963,340.4045104980469,295.7012634277344
0.1,0.0,0.88,0.12,True,147,15,0,129,18,500,322.4077453613281,7.1718292236328125,322.0461120605469,331.5292541503906,333.840217590332,348.0523986816406,302.0431823730469
0.1,0.0,0.9,0.09999999999999998,True,147,15,0,132,15,500,329.0030212402344,7.022294998168945,328.3227996826172,337.8280303955078,341.7193298339844,352.00299072265625,303.11614990234375
0.1,0.0,0.92,0.07999999999999996,True,147,15,0,135,12,500,334.6128845214844,7.328747749328613,334.42510986328125,344.1795654296875,347.44092559814453,353.8231201171875,311.9443664550781
0.1,0.0,0.9400000000000001,0.05999999999999994,True,147,15,0,138,9,500,340.6365051269531,6.985464096069336,340.77862548828125,349.5591735839844,351.52392425537107,366.8429260253906,319.3006591796875
0.1,0.0,0.96,0.040000000000000036,True,147,15,0,141,6,500,346.3111267089844,7.6642985343933105,346.3573760986328,356.05914001464845,359.606022644043,368.4718933105469,322.9654541015625
